ref,title,author,date,canon_degree,glob_word,glob_book,glob_part,glob_chapter,glob_paragraph,glob_sentence,glob_av_word_per_sent,glob_verb,glob_adverb,glob_adj,glob_coord,glob_sub,glob_il,glob_ils,glob_elle,glob_elles,glob_je,glob_nous,glob_etat,glob_voc,first_word,first_paragraph,first_sentence,first_av_word_per_sent,first_verb,first_adverb,first_adj,first_coord,first_sub,first_il,first_ils,first_elle,first_elles,first_je,first_nous,first_etat,first_voc,first_ten_word,first_ten_sentence,first_ten_av_word_per_sent,first_ten_verb,first_ten_adverb,first_ten_adj,first_ten_coord,first_ten_sub,first_ten_il,first_ten_ils,first_ten_elle,first_ten_elles,first_ten_je,first_ten_nous,first_ten_etat,first_ten_voc,mid_word,mid_paragraph,mid_sentence,mid_av_word_per_sent,mid_verb,mid_adverb,mid_adj,mid_coord,mid_sub,mid_il,mid_ils,mid_elle,mid_elles,mid_je,mid_nous,mid_etat,mid_voc,last_word,last_paragraph,last_sentence,last_av_word_per_sent,last_verb,last_adverb,last_adj,last_coord,last_sub,last_il,last_ils,last_elle,last_elles,last_je,last_nous,last_etat,last_voc,last_ten_word,last_ten_sentence,last_ten_av_word_per_sent,last_ten_verb,last_ten_adverb,last_ten_adj,last_ten_coord,last_ten_sub,last_ten_il,last_ten_ils,last_ten_elle,last_ten_elles,last_ten_je,last_ten_nous,last_ten_etat,last_ten_voc,titled_books,titled_parts,titled_chapters,numbered_books,numbered_parts,numbered_chapters
1977_Modiano-Patrick_Livret-de-famille.xml,Livret de famille    ,"Modiano, Patrick",1977,empty,51937,0,0,15,1260,2994,15,4631,2213,2390,1577,270,395,68,181,16,298,359,968,4712,4134,130,267,12,396,180,207,131,27,33,2,4,1,28,31,75,959,5193,324,15,477,204,271,160,31,50,2,6,1,33,35,96,1160,1455,32,74,17,99,38,52,49,3,6,1,3,1,8,28,30,455,1055,40,52,16,74,42,47,28,3,9,1,1,0,1,11,24,367,5193,258,19,405,183,234,149,26,32,10,25,1,27,29,107,1139,0,0,2,0,0,0
1985_Tournier-Michel_La-Goutte-d-or.xml,La Goutte d'or    ,"Tournier, Michel",1985,empty,71345,0,0,30,1291,3675,16,6413,3753,3677,2146,464,702,128,155,14,184,110,1518,6573,4616,50,227,18,446,228,257,138,28,58,5,10,1,3,3,76,1225,7134,318,21,665,353,399,210,41,92,11,16,1,4,3,120,1693,3038,52,179,13,250,171,132,73,10,22,5,0,1,9,42,62,834,560,59,19,16,34,12,31,8,3,7,0,1,0,0,0,6,263,7134,297,22,615,308,390,232,47,72,14,20,2,3,4,142,1681,0,0,30,0,0,1
1913_Romains-Jules_Les-copains.xml,Les copains    ,"Romains, Jules",1913,empty,39287,0,0,8,1681,2233,13,3780,2265,1746,1001,306,320,101,26,15,176,156,879,4386,9005,498,603,11,956,483,392,204,70,57,5,6,2,53,25,189,1755,3928,244,15,421,203,174,79,35,22,0,1,0,20,9,90,943,6048,291,362,12,602,351,228,146,38,40,34,6,0,25,29,145,1300,4104,155,192,15,365,280,181,134,36,34,7,3,7,25,16,120,984,3928,183,20,344,268,175,128,34,32,7,3,7,24,14,113,960,0,0,8,0,0,8
1885_Zola-Emile_Germinal.xml,Germinal,"Zola, Émile",1885,empty,205393,0,7,40,3192,7948,24,21841,10773,9390,4361,1974,2843,734,1202,94,404,315,3864,6740,4195,77,152,26,368,246,219,76,42,61,9,2,1,18,1,72,953,20539,813,24,2068,989,1045,454,188,258,51,97,3,54,24,369,2408,5437,86,242,21,636,311,214,111,55,65,13,64,7,9,10,103,1137,5039,71,195,26,484,274,250,105,47,77,21,23,0,9,6,77,1165,20539,864,22,2240,1127,992,423,181,283,147,152,4,29,29,369,2533,0,7,0,0,0,0
1993_Carrere-Emmanuel_je-suis-vivant-et-vous-etes-morts.xml,je suis vivant et vous êtes morts    ,"Carrère, Emmanuel",1973,empty,127585,0,0,24,1061,4540,26,12361,6964,6455,3346,1076,2145,205,401,49,185,142,2492,8783,6194,36,207,28,619,257,341,157,52,108,8,26,0,2,2,89,1598,12758,416,29,1219,649,743,327,121,196,25,42,5,10,12,207,2535,7573,53,247,30,705,398,384,202,59,109,7,15,2,7,6,150,1746,830,11,32,21,88,43,35,25,8,17,0,4,0,0,1,18,317,12758,463,26,1210,628,613,353,100,194,18,35,6,38,24,259,2431,0,0,24,0,0,24
1851_Sand-George_Le-chateau-des-Desertes.xml,Le château des Désertes,"Sand, George",1851,empty,60794,0,0,14,752,2059,26,5832,4310,3078,2307,620,439,63,391,44,840,301,1745,4091,3869,51,150,23,343,294,181,137,38,18,0,44,1,66,7,115,846,6079,222,26,523,444,323,221,57,32,2,65,2,79,15,178,1204,4208,59,131,32,419,308,218,156,51,41,14,12,8,40,14,97,886,4620,71,158,24,440,337,241,196,41,36,2,19,1,79,27,126,961,6079,218,26,599,422,312,259,58,42,3,29,5,100,29,174,1148,0,0,0,0,0,14
1975_Simon-Claude_Leçon-De-Choses.xml,Leçon De Choses    ,"Simon, Claude",1975,empty,42001,0,0,7,18,1384,27,3863,1999,2640,1188,450,272,78,155,36,154,43,740,4023,547,4,11,46,30,35,56,21,3,1,2,0,0,0,0,9,266,4200,135,29,320,146,313,132,39,20,5,4,4,0,1,62,1170,11439,2,414,26,1015,548,763,319,108,73,22,55,13,19,9,170,1947,1451,2,61,22,105,62,115,41,13,4,1,3,6,0,0,21,538,4200,205,19,409,175,303,127,32,25,4,11,7,5,0,51,1098,0,0,7,0,0,0
1885_Verne-Jules_Mathias-Sandorf.xml,Mathias Sandorf,"Verne, Jules",1885,empty,189980,0,5,35,4275,6385,23,16715,11854,7399,4658,1407,2327,413,458,37,447,310,4928,7153,6588,136,202,23,572,447,316,162,45,86,33,2,2,12,16,131,1336,18998,629,29,1647,1218,862,494,112,259,54,14,3,61,32,472,2320,4659,68,139,27,372,283,192,125,35,83,5,13,1,4,10,131,976,2258,59,75,20,181,119,64,54,14,19,11,3,0,3,2,75,593,18998,618,29,1562,1107,785,448,135,191,57,49,12,12,7,497,2372,0,0,10,0,0,35
1890_Lemonnier-Camille_Le-possede-etude-passionnelle.xml,Le possédé / étude passionnelle    ,"Lemonnier, Camille",1890,empty,76959,0,0,1,1492,2903,20,7379,4541,4291,2069,660,870,92,440,23,358,106,1314,6152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7695,296,25,610,378,523,163,57,80,6,21,1,21,2,87,1916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7695,377,19,869,505,351,172,58,115,7,31,1,38,6,155,1471,0,0,1,0,0,0
1941_Leblanc-Maurice_Les-Milliards-d-Arsene-Lupin.xml,Les Milliards d'Arsène Lupin    ,"Leblanc, Maurice",1941,empty,51821,0,0,11,1881,1554,15,5346,3007,2563,1528,307,387,44,304,2,247,81,1284,4318,5870,178,176,17,598,355,327,188,38,42,1,49,0,29,19,157,1216,5182,156,31,525,325,267,163,33,39,2,32,0,31,19,140,1132,3708,116,106,15,370,191,185,126,17,26,8,11,0,16,2,77,985,3007,128,87,13,305,178,137,81,16,17,1,19,0,20,9,81,822,5182,157,31,537,329,244,144,32,29,1,22,0,35,9,152,1150,0,0,11,0,0,11
1920_Colette_Cheri.xml,Chéri    ,Colette,1920,empty,46833,0,0,0,1462,2204,17,4916,2839,2811,1455,430,323,29,395,10,313,55,778,4254,5870,178,176,17,598,355,327,188,38,42,1,49,0,29,19,157,1216,4683,211,21,465,276,318,145,34,17,2,38,2,19,7,73,1095,3708,116,106,15,370,191,185,126,17,26,8,11,0,16,2,77,985,3007,128,87,13,305,178,137,81,16,17,1,19,0,20,9,81,822,4683,222,20,535,332,222,142,51,33,0,44,0,54,7,103,925,0,0,0,0,0,0
1954_Cohen-Albert_Le-livre-de-ma-mere.xml,Le livre de ma mère    ,"Cohen, Albert",1954,empty,33471,0,0,31,169,1186,22,2931,2210,2237,1239,411,109,65,488,5,425,120,886,3446,1089,5,32,26,101,73,76,51,15,3,4,4,0,10,0,30,341,3347,105,30,278,179,246,155,41,6,14,45,0,24,7,94,802,614,3,22,22,56,49,40,33,12,1,0,14,0,8,1,11,229,85,1,5,13,9,3,3,1,2,0,0,1,0,1,0,2,47,3347,117,27,305,236,219,124,40,8,0,39,0,45,30,86,803,0,0,12,0,0,0
1882_Zola-Emile_Pot-Bouille.xml,Pot-Bouille,"Zola, Émile",1882,empty,168570,0,0,18,3236,6858,22,18438,10363,7775,3544,1667,2243,259,1759,104,568,228,3335,5830,7994,163,307,24,766,425,479,171,72,99,14,39,3,27,10,153,1414,16857,621,26,1683,979,879,376,170,187,21,112,19,71,38,358,2187,7866,182,335,20,848,480,388,171,66,105,22,64,6,28,7,151,1443,8950,120,354,24,1014,546,418,211,78,80,10,140,8,7,5,180,1619,16857,682,23,1911,1002,791,382,147,213,31,206,9,16,12,326,2246,0,0,4,0,0,0
1957_Kessel-Joseph_Le-lion.xml,Le lion    ,"Kessel, Joseph",1957,empty,69852,0,2,28,1907,3921,14,6981,4210,3830,2505,505,442,102,321,42,404,155,1445,4293,2165,61,107,15,193,115,133,79,9,4,2,4,2,18,0,36,682,6985,371,17,646,448,428,248,47,25,8,24,13,49,5,136,1348,4348,116,244,14,471,294,239,156,37,32,3,26,3,26,3,86,923,1255,26,79,14,118,75,71,35,7,3,0,14,0,2,6,21,447,6985,434,15,716,438,351,239,39,52,3,48,0,28,19,148,1267,0,2,3,0,0,0
1862_Verne-Jules_Cinq-Semaines-en-ballon.xml,title: Cinq Semaines en ballon   ,"Verne, Jules",1862,empty,94575,0,0,44,2724,3838,17,8931,5434,4595,2660,525,1122,201,71,45,268,590,1957,5586,2465,42,57,31,167,136,144,64,12,35,1,5,0,1,4,34,833,9457,311,29,749,538,462,277,46,122,15,6,2,26,16,178,1836,2517,101,117,11,281,162,112,55,14,39,0,0,0,9,13,48,650,892,21,34,14,57,33,46,30,2,4,10,1,0,2,6,23,326,9457,392,23,942,567,414,263,48,109,37,7,10,29,104,217,1547,0,0,33,0,0,44
1911_Farrere-Claude_La-maison-des-hommes-vivants.xml,La maison des hommes vivants    ,"Farrère, Claude",1911,empty,49073,0,0,39,921,2934,14,4343,3678,2654,1753,348,228,27,102,11,664,171,1183,4063,862,8,59,13,62,100,45,37,3,3,0,0,0,16,0,30,280,4907,323,14,399,356,277,150,17,16,1,8,1,50,10,118,1094,1199,13,45,22,102,96,61,53,12,8,1,4,0,11,7,32,413,641,18,54,11,46,45,34,17,3,2,0,1,0,4,0,19,221,4907,471,9,403,382,232,146,21,18,2,8,3,67,5,155,969,0,0,20,0,0,0
1864_Dumas-Alexandre_La-San-Felice.xml,La San Felice,"Dumas, Alexandre Père",1864,empty,659953,0,0,184,17686,19540,26,60867,29305,25380,20440,5373,6689,1083,2163,208,2872,2079,15778,11949,5087,89,102,40,446,227,230,178,47,61,17,3,0,25,36,126,1123,65995,1419,45,5702,2778,3231,2129,561,679,95,326,11,195,240,1489,5012,3134,94,119,21,328,115,103,108,16,31,3,3,0,22,1,45,748,1926,31,45,40,133,80,79,66,14,21,0,6,0,17,0,50,505,65995,2408,26,6436,2801,2349,1937,513,618,75,209,10,285,204,1614,4221,0,0,184,0,0,182
2003_Darrieussecq-Marie_White.xml,White    ,"Darrieussecq, Marie",2003,empty,52151,0,0,3,371,2534,18,4205,2547,2921,1567,435,368,128,294,8,16,224,1034,5032,15133,93,819,16,1120,744,920,428,126,80,19,46,1,8,66,250,2631,5215,298,16,399,263,338,140,31,19,8,12,0,1,12,67,1334,24240,183,1076,19,1950,1209,1300,778,214,191,46,179,5,6,97,520,3217,12778,95,639,17,1135,594,701,361,95,97,63,69,2,2,61,264,2201,5215,226,22,488,208,318,146,35,40,36,21,0,2,3,96,1283,0,0,0,0,0,0
1866_Valles-Jules_Les-Refractaires.xml,Les Réfractaires    ,"Vallès, Jules",1866,empty,77059,0,0,39,1437,2692,22,7270,3653,3393,2437,616,889,191,140,8,520,214,1523,5674,2557,35,62,35,250,92,120,69,20,29,25,0,0,5,3,24,732,7705,185,40,696,311,356,191,53,85,86,0,1,7,6,85,1539,2391,39,95,20,201,105,169,73,13,2,6,1,1,3,1,33,752,1339,37,48,21,99,87,62,35,13,14,5,1,0,3,14,26,417,7705,250,29,769,371,349,262,68,99,10,33,0,45,39,173,1459,0,0,21,0,0,0
1957_Vailland-Roger_La-Loi.xml,La Loi    ,"Vailland, Roger",1957,empty,98210,0,0,0,2625,4871,18,9330,5135,3841,2118,696,1134,173,527,44,167,43,1973,5625,2557,35,62,35,250,92,120,69,20,29,25,0,0,5,3,24,732,9821,533,17,959,457,351,221,54,63,21,34,5,33,3,193,1512,2391,39,95,20,201,105,169,73,13,2,6,1,1,3,1,33,752,1339,37,48,21,99,87,62,35,13,14,5,1,0,3,14,26,417,9821,429,21,894,522,411,228,73,144,9,65,4,15,2,191,1779,0,0,0,0,0,0
2010_Gavalda-Anna_Desordre-et-Sentiments.xml,Désordre et Sentiments    ,"Gavalda, Anna",2009,empty,10991,0,0,0,318,320,22,846,853,574,357,110,76,7,60,11,73,135,356,2119,2557,35,62,35,250,92,120,69,20,29,25,0,0,5,3,24,732,1099,29,36,92,99,71,37,8,9,0,3,1,9,9,28,411,2391,39,95,20,201,105,169,73,13,2,6,1,1,3,1,33,752,1339,37,48,21,99,87,62,35,13,14,5,1,0,3,14,26,417,1099,30,35,91,73,52,37,16,9,1,6,0,4,19,39,363,0,0,0,0,0,0
1875_Cherbuliez-Victor_Miss-Rovel.xml,Miss Rovel    ,"Cherbuliez, Victor",1875,empty,69574,0,5,12,862,2337,28,7587,3704,3003,1702,575,943,49,714,25,495,105,1820,4959,12959,112,426,29,1327,621,620,335,106,139,9,195,6,32,13,343,2135,6957,228,29,668,308,364,179,59,95,6,91,5,7,1,195,1509,8636,164,326,24,972,528,357,219,64,135,8,68,2,73,7,229,1563,6190,66,197,30,673,311,242,149,37,83,7,56,1,45,17,174,1288,6957,217,31,753,347,267,171,44,105,7,59,1,51,17,194,1371,0,5,1,0,0,0
1958_Duras-Marguerite_Moderato-cantabile.xml,Moderato cantabile    ,"Duras, Marguerite",1958,empty,22613,0,0,8,883,1580,11,2557,1718,886,340,177,205,38,163,11,106,13,485,1880,2881,123,204,11,358,205,100,53,20,29,2,10,1,7,1,53,569,2261,167,12,283,154,80,33,14,19,0,9,1,6,1,43,491,2619,121,188,11,300,166,121,41,8,35,0,14,1,10,0,42,527,2331,83,160,13,252,214,114,35,21,14,4,24,2,8,2,53,515,2261,157,13,246,210,110,34,20,14,4,24,2,8,2,53,497,0,0,1,0,0,0
1920_Mauriac-François_La-chair-et-le-sang.xml,La chair et le sang    ,"Mauriac, François",1920,empty,54551,0,0,17,763,2031,23,5702,3025,2764,1159,370,778,56,369,19,151,64,919,4800,3788,33,116,30,342,219,198,90,15,65,4,10,1,2,1,57,1062,5455,167,31,482,277,307,125,24,75,5,18,1,4,1,90,1395,3835,69,115,27,400,242,184,80,21,48,5,42,1,28,10,72,973,2469,48,138,14,283,139,93,44,9,42,0,10,0,3,1,58,699,5455,242,21,583,333,251,108,25,98,1,39,3,7,4,111,1249,0,0,3,0,0,0
1987_Rolin-Olivier_Bar-des-flots-noirs.xml,Bar des flots noirs    ,"Rolin, Olivier",1987,empty,78033,0,2,5,148,1959,35,5984,4891,4559,1840,602,394,72,303,44,862,172,1328,6726,8326,18,219,35,649,555,470,202,69,46,3,31,12,96,3,147,1757,7803,286,26,568,532,426,169,67,47,3,28,12,81,16,160,1669,8610,15,141,44,675,588,506,228,71,51,12,36,2,95,14,144,1865,11886,20,233,48,867,693,751,321,86,56,13,41,8,119,26,170,2363,7803,267,28,644,474,387,130,62,39,15,15,0,70,14,137,1658,0,2,5,0,0,5
2008_Kerangal-Maylis-de_Corniche-Kennedy.xml,Corniche Kennedy    ,"Kerangal, Maylis de",2008,empty,48568,0,0,0,288,886,49,4730,2362,2618,1306,389,467,221,252,31,128,27,895,5253,8326,18,219,35,649,555,470,202,69,46,3,31,12,96,3,147,1757,4856,64,69,427,227,279,160,47,29,33,8,2,1,5,63,1379,8610,15,141,44,675,588,506,228,71,51,12,36,2,95,14,144,1865,11886,20,233,48,867,693,751,321,86,56,13,41,8,119,26,170,2363,4856,129,36,535,269,220,134,31,49,31,21,1,23,4,118,1116,0,0,0,0,0,0
1934_Montherlant-Henry-de_Les-celibataires.xml,Les célibataires    ,"Montherlant, Henry de",1934,empty,82521,0,2,11,907,2927,26,7330,4842,3375,2134,873,1748,117,271,56,202,113,2108,5572,6196,97,220,25,490,342,253,153,48,87,6,12,2,12,11,157,1192,8252,289,27,653,452,356,209,62,125,6,18,12,12,12,215,1508,8808,109,305,25,779,457,365,238,110,143,14,61,4,30,26,213,1601,3462,30,113,29,321,204,148,70,33,74,6,15,6,1,7,81,818,8252,280,28,744,467,376,200,91,179,14,22,19,5,8,199,1542,0,2,1,0,0,0
1965_De-Villiers-Gerard_SAS-contre-CIA.xml,SAS contre CIA    ,"De Villiers, Gérard",1965,empty,65187,0,0,13,2486,5017,10,7008,4226,2859,1433,355,670,151,79,9,208,152,1650,4479,3935,120,300,11,400,266,168,86,18,46,5,7,0,6,5,107,885,6518,492,12,630,448,291,142,34,82,9,13,0,19,12,186,1226,4053,168,302,11,415,268,195,93,26,34,11,12,0,13,22,101,937,3297,131,260,10,360,165,129,65,20,27,7,5,0,7,2,76,846,6518,500,12,745,392,250,145,32,54,18,7,1,16,16,139,1272,0,0,13,0,0,0
1910_Dombre-Roger_Un-tuteur-embarrasse.xml,Un tuteur embarrassé    ,"Dombre, Roger",1909,empty,42898,0,0,33,1752,1689,11,4119,3407,2328,1264,520,285,35,329,24,497,152,1020,3710,3631,144,105,15,377,300,203,115,52,17,2,21,3,53,4,78,857,4289,118,35,446,347,254,140,62,26,3,28,3,56,4,94,968,1896,80,74,14,197,157,111,49,15,15,1,20,0,11,3,47,597,2157,87,77,16,244,152,95,66,25,16,6,14,0,18,12,62,588,4289,158,26,464,296,190,125,52,30,7,21,0,51,29,118,920,0,0,33,0,0,33
1857_Soulie-Frederic_Le-Magnetiseur.xml,Le Magnétiseur    ,"Soulié, Frédéric",1857,empty,131198,0,0,25,2367,4721,23,14031,8058,4785,3967,1217,1828,208,1251,76,956,249,3720,5495,14907,276,452,29,1506,846,628,558,161,183,19,187,4,66,23,429,1957,13119,373,34,1310,716,563,492,142,151,18,163,3,53,23,358,1864,8513,90,274,26,911,524,332,250,102,133,43,126,6,16,14,208,1356,1617,59,94,15,204,82,53,46,17,18,1,8,0,5,7,47,431,13119,546,22,1426,807,395,359,119,197,29,80,4,101,41,386,1576,0,0,24,0,0,24
1982_Modiano-Patrick_De-si-braves-garçons.xml,De si braves garçons    ,"Modiano, Patrick",1982,empty,49345,0,0,14,1503,2499,16,4193,2222,2188,1442,292,344,39,182,9,223,424,930,4115,1782,33,78,20,118,50,96,45,6,6,0,0,0,4,33,30,581,4934,230,20,363,220,265,141,25,25,0,2,0,23,55,77,1164,4649,155,268,13,438,227,186,150,36,21,10,35,1,22,84,103,993,325,9,24,13,20,12,14,7,2,1,0,0,0,1,4,8,164,4934,249,18,455,261,214,132,34,25,2,13,2,31,42,104,1069,0,0,2,0,0,0
1909_Leroux-Gaston_Le-parfum-de-la-Dame-en-noir.xml,Le parfum de la Dame en noir    ,"Leroux, Gaston",1909,empty,113005,0,0,22,1716,3416,25,10576,7454,5154,3415,1040,1494,113,555,26,896,939,3021,5107,4543,54,147,28,404,309,237,148,46,60,1,14,0,41,22,126,1012,11300,335,32,1084,808,530,322,112,166,2,57,0,119,87,322,1667,3605,52,114,24,343,237,158,132,41,36,6,18,2,30,33,90,667,6457,78,154,33,614,383,254,179,56,102,7,15,1,46,27,177,1094,11300,255,43,1131,681,460,324,109,157,13,39,1,86,90,311,1527,0,0,22,0,0,21
1852_Souvestre-Emile_Au-bord-du-lac-L-Esclave-le-Serf-le-Chevrier-de-Lorraine-l-Apprenti.xml,"Au bord du lac. L'Esclave, le Serf, le Chevrier de Lorraine, l'Apprenti    ","Souvestre, Émile",1852,empty,60745,0,4,34,1472,2218,23,6611,3042,2317,1893,396,783,141,133,10,201,147,1337,4440,511,12,15,26,35,19,26,13,2,2,1,0,1,2,3,13,243,6074,180,32,540,329,285,173,46,59,12,15,1,10,14,129,1294,3779,75,119,25,393,157,195,135,25,28,9,14,1,2,9,66,979,231,3,7,40,15,10,9,5,2,4,0,0,0,0,0,11,124,6074,213,27,661,389,207,165,40,130,4,5,1,22,7,141,1158,0,4,34,0,0,33
1992_Le-Linda_Les-Evangiles-du-crime.xml,Les Evangiles du crime    ,"Lê, Linda",1991,empty,51735,0,0,4,479,2388,20,5355,2220,2176,810,325,484,128,410,20,437,76,1014,4460,12523,99,516,23,1445,528,518,192,87,149,68,45,2,103,27,268,1948,5173,209,23,607,220,229,73,36,41,41,10,1,77,4,101,1038,6963,113,387,16,710,226,322,90,33,16,5,128,5,16,0,85,1274,19189,123,831,21,1974,948,830,331,137,127,39,140,12,243,45,391,2565,5173,201,24,546,263,233,102,39,29,13,33,2,75,10,99,1140,0,0,4,0,0,3
1996_Gailly-Christian_L-Incident.xml,L'Incident    ,"Gailly, Christian",1996,empty,44918,0,8,21,776,2293,9,5363,3467,1877,638,505,511,32,412,11,254,24,1047,3511,2070,32,25,13,210,174,111,29,35,18,4,32,1,13,0,55,502,4491,99,41,471,351,231,69,62,44,5,53,3,18,2,102,920,1613,16,80,12,181,149,39,30,17,23,0,24,0,19,2,44,375,1290,25,37,11,142,84,45,24,20,18,1,23,0,6,0,36,399,4491,153,25,574,328,162,66,48,63,4,54,0,31,1,100,876,0,8,0,0,8,21
1864_Bastide-Jenny_Le-monstre.xml,Le monstre    ,"Bastide, Jenny",1864,empty,39380,0,0,13,457,1206,28,4385,2185,2136,1346,264,340,31,149,6,529,258,854,2837,1621,17,60,26,167,76,89,54,7,14,0,4,0,27,1,39,510,3938,148,25,416,202,214,133,28,41,3,11,2,46,5,94,936,3370,41,106,26,402,183,169,106,11,20,4,12,0,72,2,70,869,3098,37,85,28,361,174,158,89,14,27,1,13,0,40,4,69,721,3938,110,34,462,218,206,111,19,31,1,14,0,58,5,87,844,0,0,13,0,0,1
1977_A.D.G_Le-grand-mome.xml,Le grand môme    ,A.D.G,1977,empty,54339,0,0,18,1596,2659,16,5399,3234,2635,1593,420,464,89,141,3,507,107,1276,5108,2085,54,75,24,184,119,115,64,10,14,0,4,1,10,5,51,649,5433,228,22,514,328,253,165,35,29,11,17,1,49,11,136,1286,4160,122,206,16,398,240,220,109,18,30,2,6,0,33,4,76,1112,2423,75,119,15,243,140,98,62,18,21,3,6,0,20,6,50,716,5433,260,19,552,286,241,163,41,47,7,11,0,38,24,110,1255,0,0,4,0,0,0
2014_Rouaud-Jean_Un-peu-la-guerre.xml,Un peu la guerre    ,"Rouaud, Jean",2014,empty,67290,0,3,8,127,1913,32,5049,3977,3525,1692,587,513,77,96,24,359,149,1473,6689,7486,10,179,39,524,404,415,205,80,44,7,9,2,37,16,149,1827,6729,160,40,473,363,381,190,75,41,7,7,2,29,15,133,1712,18868,29,398,41,1437,1044,1017,480,180,118,18,43,9,61,40,377,3328,8169,20,322,24,715,546,391,200,60,90,7,9,1,93,15,180,1555,6729,276,23,593,453,305,168,56,77,7,6,1,80,8,153,1345,0,3,8,0,3,8
2007_Modiano-Patrick_Dans-le-cafe-de-la-jeunesse-perdue.xml,Dans le café de la jeunesse perdue    ,"Modiano, Patrick",2007,empty,38439,0,0,0,401,2160,16,3052,2339,1387,1084,295,308,48,313,9,323,254,994,2785,7486,10,179,39,524,404,415,205,80,44,7,9,2,37,16,149,1827,3843,183,19,275,259,134,129,33,19,2,56,1,19,20,92,767,18868,29,398,41,1437,1044,1017,480,180,118,18,43,9,61,40,377,3328,8169,20,322,24,715,546,391,200,60,90,7,9,1,93,15,180,1555,3843,218,16,310,240,142,119,36,47,1,9,0,27,62,114,835,0,0,0,0,0,0
1902_Rebell-Hugues_Les-Nuits-chaudes-du-Cap-français.xml,Les Nuits chaudes du Cap français    ,"Rebell, Hugues",1902,empty,59541,0,2,0,1343,2313,20,6381,3724,2887,1821,646,360,86,517,42,642,190,1387,4195,5400,130,225,17,564,347,347,154,49,54,5,27,2,19,8,120,1261,5954,242,23,611,386,369,163,58,57,5,29,2,30,9,135,1350,54141,1213,2088,21,5817,3377,2540,1667,597,306,81,490,40,623,182,1267,3954,54141,1213,2088,21,5817,3377,2540,1667,597,306,81,490,40,623,182,1267,3954,5954,252,22,720,333,232,184,53,33,8,64,2,79,10,126,1115,0,2,0,0,1,0
1876_Malot-Hector_L-Auberge-du-monde-Tome-1.xml,L'Auberge du monde. Tome 1    ,"Malot, Hector",1875,empty,96170,0,1,41,43,3580,25,9361,6563,3670,2818,886,1558,143,470,35,769,223,3080,4707,2022,1,69,28,189,118,100,48,13,16,3,3,4,4,5,48,587,9617,350,26,892,648,416,236,98,106,10,23,7,112,26,315,1454,2332,1,88,25,242,188,71,61,21,46,3,7,0,24,2,81,522,2109,2,101,19,238,115,47,75,18,52,2,2,1,6,1,51,479,9617,430,21,1060,638,283,279,82,214,13,42,1,44,16,256,1383,0,1,20,0,1,0
1897_Verne-Jules_Le-Sphinx-des-Glaces.xml,Le Sphinx des Glaces,"Verne, Jules",1897,empty,144907,0,2,32,3270,3841,22,12197,9003,6064,3710,1242,1362,179,173,42,650,703,3823,5793,3858,63,111,25,290,215,216,110,32,20,6,3,1,30,4,104,966,14490,436,32,1214,912,646,395,121,128,8,8,1,125,17,354,2120,4534,163,92,16,417,348,179,128,38,66,4,3,0,19,13,138,845,2672,45,64,25,187,158,136,79,20,25,2,4,1,3,28,73,708,14490,370,37,1103,813,674,372,109,119,36,17,5,14,121,397,2001,0,2,32,0,0,1
1869_Goncourt-Edmond-et-Jules-de_Madame-Gervaisais.xml,Madame Gervaisais    ,"Goncourt, Edmond de",1869,empty,69559,0,0,111,1011,1347,41,5323,2752,4309,2009,393,370,23,820,28,118,40,939,5939,974,42,18,13,90,66,46,24,5,4,1,13,0,4,6,28,315,6955,160,42,559,239,421,170,36,19,1,101,2,8,8,103,1529,300,4,6,53,21,7,19,7,2,0,0,8,0,0,0,3,153,961,36,26,18,95,47,41,21,9,4,1,20,0,4,0,15,340,6955,160,42,615,334,355,188,43,43,2,133,0,16,5,98,1397,0,0,111,0,0,111
1997_Des-Forets-Rene-Louis_Ostinato.xml,Ostinato    ,"Des Forêts, René-Louis",1997,empty,48784,0,1,4,677,966,38,4597,3017,3179,1194,569,496,56,109,28,5,48,811,5755,1420,13,20,63,132,109,92,30,18,14,0,4,1,0,0,35,540,4878,125,37,376,173,375,120,61,31,1,5,3,1,0,38,1555,4106,49,82,39,412,324,234,97,45,45,2,9,3,0,12,103,1126,4919,74,105,36,470,343,286,126,49,36,5,13,4,1,13,122,1267,4878,105,45,466,339,283,125,49,36,5,13,4,1,13,120,1261,0,1,4,0,0,1
1929_Dabit-Eugene_L-Hotel-du-Nord.xml,L'Hôtel du Nord    ,"Dabit, Eugène",1929,empty,43831,0,0,35,1463,2897,12,5278,1911,1652,801,280,345,57,355,14,82,26,767,3941,1437,38,86,15,153,70,58,31,10,12,1,2,0,2,1,31,480,4383,268,15,481,216,165,89,24,32,6,11,0,6,4,84,1057,1946,86,143,9,234,115,65,37,10,20,1,8,0,10,1,52,531,1958,60,113,15,240,81,59,33,9,18,4,11,0,5,1,39,591,4383,281,14,541,181,153,75,21,34,7,28,0,10,4,81,1027,0,0,16,0,0,0
